dataset,task_id,status,codebleu_1st_pass
ds1000,DS0154,hallucinated,0.2185700468525532
ds1000,DS0155,passed,0.1441450698209336
ds1000,DS0156,passed,0.35180669191342506
ds1000,DS0157,hallucinated,0.22775895754496717
ds1000,DS0158,hallucinated,0.2137418049404487
ds1000,DS0159,hallucinated,0.16224005250729992
ds1000,DS0160,hallucinated,0.4947110421129969
ds1000,DS0161,hallucinated,0.4798371654350033
ds1000,DS0162,hallucinated,0.30271863121459885
ds1000,DS0163,hallucinated,0.2815830102995662
ds1000,DS0164,hallucinated,0.2413615389902654
ds1000,DS0165,hallucinated,0.49571139264383285
ds1000,DS0166,passed,0.538818346206268
ds1000,DS0167,passed,0.538818346206268
ds1000,DS0168,hallucinated,0.14647891387859974
ds1000,DS0169,passed,1.0
ds1000,DS0170,passed,1.0
ds1000,DS0171,passed,1.0
ds1000,DS0172,hallucinated,0.20393694898002163
ds1000,DS0173,hallucinated,0.3154724581942445
ds1000,DS0174,hallucinated,0.1573023134236278
ds1000,DS0175,passed,0.6499020011409259
ds1000,DS0176,passed,0.21186915672495832
ds1000,DS0177,passed,1.0
ds1000,DS0178,passed,1.0
ds1000,DS0179,passed,1.0
ds1000,DS0180,passed,1.0
ds1000,DS0181,hallucinated,0.36462644758882123
ds1000,DS0182,hallucinated,0.28651979495037255
ds1000,DS0183,hallucinated,0.2723449765721636
ds1000,DS0184,hallucinated,0.27283595823701545
ds1000,DS0185,passed,0.5229897101378778
ds1000,DS0186,passed,0.5059138498977296
ds1000,DS0187,hallucinated,0.41177737800125824
ds1000,DS0188,hallucinated,0.39378287958493374
ds1000,DS0189,hallucinated,0.38615308759027006
ds1000,DS0190,passed,1.0
ds1000,DS0191,passed,1.0
ds1000,DS0192,passed,1.0
ds1000,DS0193,passed,0.7991088173872307
ds1000,DS0194,hallucinated,0.3272585440948025
ds1000,DS0195,hallucinated,0.2572157514469474
ds1000,DS0196,hallucinated,0.2572157514469474
ds1000,DS0197,hallucinated,0.3226927127237894
ds1000,DS0198,passed,0.41916165980986153
ds1000,DS0199,hallucinated,0.4060557828493836
ds1000,DS0200,hallucinated,0.4060557828493836
ds1000,DS0201,hallucinated,0.43094061600614264
ds1000,DS0202,hallucinated,0.3385377889961224
ds1000,DS0203,hallucinated,0.2078023951623299
ds1000,DS0204,hallucinated,0.12255099836715969
ds1000,DS0205,hallucinated,0.24256453256615002
ds1000,DS0206,hallucinated,0.5226922799365665
ds1000,DS0207,hallucinated,0.21960569825305712
ds1000,DS0208,hallucinated,0.2386448663716735
ds1000,DS0209,hallucinated,0.3310056517269127
ds1000,DS0210,hallucinated,0.31753376579739967
ds1000,DS0211,hallucinated,0.3581104442721721
ds1000,DS0212,passed,1.0
ds1000,DS0213,passed,1.0
ds1000,DS0214,passed,0.7242335518992626
ds1000,DS0215,passed,0.2656407989713855
ds1000,DS0216,hallucinated,0.1530551339885156
ds1000,DS0217,passed,1.0
ds1000,DS0218,passed,0.47251365184302224
ds1000,DS0219,passed,0.6389498372648703
ds1000,DS0220,hallucinated,0.31134648062409664
ds1000,DS0221,hallucinated,0.33284118961880566
ds1000,DS0222,hallucinated,0.5956682177097582
ds1000,DS0223,passed,0.4730879610385307
ds1000,DS0224,hallucinated,0.3084851813116955
ds1000,DS0225,hallucinated,0.23019646053212212
ds1000,DS0226,hallucinated,0.38479631109467555
ds1000,DS0227,hallucinated,0.36744565284115993
ds1000,DS0228,hallucinated,0.15362196281437265
ds1000,DS0229,passed,0.7429840342831269
ds1000,DS0230,passed,0.3152535813546663
ds1000,DS0231,passed,0.7429840342831269
ds1000,DS0232,passed,0.6794103195760304
ds1000,DS0233,passed,0.630962607201532
ds1000,DS0234,hallucinated,0.6686779963437072
ds1000,DS0235,hallucinated,0.6255334901564791
ds1000,DS0236,hallucinated,0.6573471422067566
ds1000,DS0237,hallucinated,0.5800612171953329
ds1000,DS0238,hallucinated,0.42534435242222246
ds1000,DS0239,hallucinated,0.4801648553937204
ds1000,DS0240,hallucinated,0.6882556015144303
ds1000,DS0241,hallucinated,0.6251449604094473
ds1000,DS0242,hallucinated,0.18730278300828332
ds1000,DS0243,passed,1.0
ds1000,DS0244,passed,1.0
ds1000,DS0245,hallucinated,0.7499318378246667
ds1000,DS0246,passed,0.2766033117099578
ds1000,DS0247,hallucinated,0.24464120969245295
ds1000,DS0248,hallucinated,0.180632085202065
ds1000,DS0249,passed,0.6427924594236438
ds1000,DS0250,hallucinated,0.3390378528137793
ds1000,DS0251,hallucinated,0.4732518831544721
ds1000,DS0252,hallucinated,0.19152957717169364
ds1000,DS0253,hallucinated,0.15114012594745518
ds1000,DS0254,hallucinated,0.5342637879163769
ds1000,DS0255,hallucinated,0.16108647887993655
ds1000,DS0256,hallucinated,0.23218986358430782
ds1000,DS0257,passed,0.27433770511141836
ds1000,DS0258,hallucinated,0.26248120026517385
ds1000,DS0259,passed,1.0
ds1000,DS0260,passed,1.0
ds1000,DS0261,passed,0.920659560767509
ds1000,DS0262,passed,1.0
ds1000,DS0263,hallucinated,0.49824561147521673
ds1000,DS0264,passed,0.4846941579176879
ds1000,DS0265,passed,0.4846941579176879
ds1000,DS0266,passed,0.546560283678337
ds1000,DS0267,hallucinated,0.15851163849857117
ds1000,DS0268,hallucinated,0.6688413950803198
ds1000,DS0269,hallucinated,0.20143609634614815
ds1000,DS0270,hallucinated,0.2887982652475181
ds1000,DS0271,hallucinated,0.232278815686462
ds1000,DS0272,hallucinated,0.12776955894456998
ds1000,DS0273,passed,0.7686656264216829
ds1000,DS0274,passed,0.7686656264216829
ds1000,DS0275,passed,0.9239209333368553
ds1000,DS0276,hallucinated,0.5213027784413409
ds1000,DS0277,passed,0.5451998372648703
ds1000,DS0278,passed,0.3617980379234794
ds1000,DS0279,hallucinated,0.2570221640383978
ds1000,DS0280,hallucinated,0.3885334716178844
ds1000,DS0281,hallucinated,0.16908800293029397
ds1000,DS0282,hallucinated,1.0
ds1000,DS0283,hallucinated,0.4820841380238525
ds1000,DS0284,hallucinated,0.4569267932546993
ds1000,DS0285,hallucinated,0.2582139216712591
ds1000,DS0286,hallucinated,0.1649047753674635
ds1000,DS0287,hallucinated,0.2689329532020734
ds1000,DS0288,hallucinated,0.2650719903550558
ds1000,DS0289,passed,0.6456621018068476
ds1000,DS0290,passed,0.6456621018068476
ds1000,DS0291,passed,0.7643161313935813
ds1000,DS0292,passed,0.7643161313935813
ds1000,DS0293,passed,0.7643161313935813
ds1000,DS0294,hallucinated,0.14586705692050417
ds1000,DS0295,passed,0.8192022099021907
ds1000,DS0296,passed,0.8192022099021907
ds1000,DS0297,hallucinated,0.34228628219773705
ds1000,DS0298,hallucinated,0.20694488510782202
ds1000,DS0299,hallucinated,0.20023360336981283
ds1000,DS0300,passed,0.986435402250794
ds1000,DS0301,passed,0.2906525755373517
ds1000,DS0302,hallucinated,0.2906525755373517
ds1000,DS0303,hallucinated,0.1373152907064765
ds1000,DS0304,hallucinated,0.09509289264205703
ds1000,DS0305,hallucinated,0.18965055032931288
ds1000,DS0306,hallucinated,0.22994291801973415
ds1000,DS0307,hallucinated,0.288425107957241
ds1000,DS0308,hallucinated,0.6887195841081213
ds1000,DS0309,passed,0.7643161313935813
ds1000,DS0310,passed,0.7643161313935813
ds1000,DS0311,passed,0.7148509122295506
ds1000,DS0312,passed,0.986435402250794
ds1000,DS0313,hallucinated,0.4021244220681801
ds1000,DS0314,passed,0.2616084762815531
ds1000,DS0315,hallucinated,0.5460250819990702
ds1000,DS0316,passed,0.25940746654976826
ds1000,DS0317,passed,0.7643161313935813
ds1000,DS0318,hallucinated,0.1765224138987691
ds1000,DS0319,hallucinated,0.09106286048603754
ds1000,DS0320,passed,0.986435402250794
ds1000,DS0321,passed,0.986435402250794
ds1000,DS0322,passed,0.5629415810596395
ds1000,DS0323,passed,0.7643161313935813
ds1000,DS0324,passed,0.7643161313935813
ds1000,DS0325,hallucinated,0.2656849168512765
ds1000,DS0326,passed,0.7643161313935813
ds1000,DS0327,passed,0.2117488824526002
ds1000,DS0328,hallucinated,0.19320971909856038
ds1000,DS0329,passed,0.5592465970072799
ds1000,DS0330,hallucinated,0.22706944171578813
ds1000,DS0331,hallucinated,0.2033775398499793
ds1000,DS0332,hallucinated,0.16969043191473104
ds1000,DS0333,passed,0.8916938542398469
ds1000,DS0334,passed,0.15926153887662764
ds1000,DS0335,passed,0.26837355527585266
ds1000,DS0336,hallucinated,0.33516107074761925
ds1000,DS0337,hallucinated,0.33516107074761925
ds1000,DS0338,hallucinated,0.35310002487438713
ds1000,DS0339,hallucinated,0.16222613910528294
ds1000,DS0340,passed,0.3191488136560758
ds1000,DS0341,passed,0.4458341762907032
ds1000,DS0342,hallucinated,0.5050589834382826
ds1000,DS0343,passed,0.315360934868197
ds1000,DS0344,passed,0.325124338979741
ds1000,DS0345,hallucinated,0.1296021126669185
ds1000,DS0346,passed,0.15884556154499527
ds1000,DS0347,passed,0.14845595115538487
ds1000,DS0348,hallucinated,0.10252174283329177
ds1000,DS0349,passed,0.7643161313935813
ds1000,DS0350,hallucinated,0.3792350922105432
ds1000,DS0351,passed,0.19733784406034416
ds1000,DS0352,passed,0.7723122564128173
ds1000,DS0353,hallucinated,0.22294179929720132
ds1000,DS0354,hallucinated,0.13715086857378989
ds1000,DS0355,hallucinated,0.361482237544164
ds1000,DS0356,hallucinated,0.3762022096024606
ds1000,DS0357,hallucinated,0.24650646399765835
ds1000,DS0358,passed,0.5619638447722106
ds1000,DS0359,passed,0.7148509122295506
ds1000,DS0360,passed,0.7148509122295506
ds1000,DS0361,passed,0.2471995379354005
ds1000,DS0362,hallucinated,0.27640342872206025
ds1000,DS0363,passed,1.0
ds1000,DS0364,passed,0.7653548034044599
ds1000,DS0365,hallucinated,0.6977122760600808
ds1000,DS0366,hallucinated,0.44456982097390635
ds1000,DS0367,hallucinated,0.33573694644463953
ds1000,DS0368,hallucinated,0.21160514631211036
ds1000,DS0369,hallucinated,0.13364958858536619
ds1000,DS0370,hallucinated,0.24259528546655082
ds1000,DS0371,hallucinated,0.2939132085860136
ds1000,DS0372,hallucinated,0.2179824848321008
ds1000,DS0373,hallucinated,0.12911352005123994
ds1000,DS0374,passed,0.0810640744540517
ds1000,DS0375,hallucinated,0.10819382296776428
ds1000,DS0376,passed,0.1682600436162338
ds1000,DS0377,passed,0.7643161313935813
ds1000,DS0378,passed,0.612938848525397
ds1000,DS0379,passed,0.7643161313935813
ds1000,DS0380,passed,0.7643161313935813
ds1000,DS0381,passed,0.3904113759979245
ds1000,DS0382,passed,0.7643161313935813
ds1000,DS0383,passed,0.7643161313935813
ds1000,DS0384,passed,0.986435402250794
ds1000,DS0385,hallucinated,0.596107329948536
ds1000,DS0386,hallucinated,0.2529473742106113
ds1000,DS0387,passed,1.0
ds1000,DS0388,passed,0.25217752613183014
ds1000,DS0389,hallucinated,0.08200517856152055
ds1000,DS0390,hallucinated,0.24440230283758674
ds1000,DS0391,passed,0.986435402250794
ds1000,DS0392,passed,0.37488032790469017
ds1000,DS0393,passed,0.35756672312001253
ds1000,DS0394,hallucinated,0.24789620092056314
ds1000,DS0395,hallucinated,0.169801024266676
ds1000,DS0396,hallucinated,0.15571455300469778
ds1000,DS0397,hallucinated,0.19984509078215185
ds1000,DS0398,passed,0.3152382268640541
ds1000,DS0399,passed,0.28907120700084643
ds1000,DS0400,passed,0.7643161313935813
ds1000,DS0401,passed,0.2531525755373517
ds1000,DS0402,passed,0.4137053548182733
ds1000,DS0403,passed,0.4137053548182733
ds1000,DS0404,hallucinated,0.23404628146001782
ds1000,DS0405,passed,0.6108073975880688
ds1000,DS0406,hallucinated,0.17302113668620547
ds1000,DS0407,hallucinated,0.16901577784083505
ds1000,DS0408,hallucinated,0.09556872533951424
ds1000,DS0409,hallucinated,0.21539908133571478
ds1000,DS0410,hallucinated,0.20168269202094866
ds1000,DS0411,hallucinated,0.050335194309203614
ds1000,DS0412,passed,0.6604937760389722
ds1000,DS0413,passed,0.3248803279046901
ds1000,DS0414,hallucinated,0.2315345060929795
ds1000,DS0415,hallucinated,0.2315345060929795
ds1000,DS0416,hallucinated,0.20687781102725292
ds1000,DS0417,hallucinated,0.23680286693547684
ds1000,DS0418,hallucinated,0.20965728633666886
ds1000,DS0419,hallucinated,0.10322505120993881
ds1000,DS0420,passed,1.0
ds1000,DS0421,hallucinated,0.07943574650284253
ds1000,DS0422,hallucinated,0.19725280554107827
ds1000,DS0423,hallucinated,0.22332321166563482
ds1000,DS0424,hallucinated,0.3467959571361665
ds1000,DS0425,hallucinated,0.1255793429589887
ds1000,DS0426,hallucinated,0.18322995579202317
ds1000,DS0427,hallucinated,0.1668269433031409
ds1000,DS0428,passed,0.986435402250794
ds1000,DS0429,passed,0.986435402250794
ds1000,DS0430,hallucinated,0.21999982440677968
ds1000,DS0431,passed,0.3145657945154091
ds1000,DS0432,hallucinated,0.247492621313053
ds1000,DS0433,passed,1.0
ds1000,DS0434,passed,1.0
ds1000,DS0435,passed,1.0
ds1000,DS0436,passed,0.31782190554718254
ds1000,DS0437,passed,0.31782190554718254
ds1000,DS0438,passed,0.986435402250794
ds1000,DS0439,hallucinated,0.1828715355709693
ds1000,DS0440,hallucinated,0.11048475734770508
ds1000,DS0441,passed,1.0
ds1000,DS0442,hallucinated,0.3733555151920637
ds1000,DS0443,passed,0.7643161313935813
ds1000,DS0444,hallucinated,0.21853641882610492
ds1000,DS0445,hallucinated,0.4468661112383181
ds1000,DS0446,hallucinated,0.4025422857434917
ds1000,DS0447,hallucinated,0.3101321118652496
ds1000,DS0448,hallucinated,0.3951475270684106
ds1000,DS0449,hallucinated,0.2700795112918659
ds1000,DS0450,hallucinated,0.24703868815160668
ds1000,DS0451,passed,0.5744520637062895
ds1000,DS0452,hallucinated,0.22874444825730905
ds1000,DS0453,passed,0.3302131866438183
ds1000,DS0454,passed,0.3329763802528327
ds1000,DS0455,hallucinated,0.2636728949844202
ds1000,DS0456,passed,0.20231975843989833
ds1000,DS0457,passed,0.7988550577224394
ds1000,DS0458,hallucinated,0.20784231096604933
ds1000,DS0459,hallucinated,0.23743212354106769
ds1000,DS0460,hallucinated,0.23743212354106769
ds1000,DS0461,hallucinated,0.07143808145474871
ds1000,DS0462,passed,0.19378099375536811
ds1000,DS0463,hallucinated,0.0691877728795183
ds1000,DS0464,passed,1.0
ds1000,DS0465,hallucinated,0.8328457858485442
ds1000,DS0466,passed,1.0
ds1000,DS0467,hallucinated,0.07716371544570988
ds1000,DS0468,hallucinated,0.0658000790820735
ds1000,DS0469,hallucinated,0.25615092420394475
ds1000,DS0470,hallucinated,0.20510018108427155
ds1000,DS0471,passed,0.986435402250794
ds1000,DS0472,passed,0.7643161313935813
ds1000,DS0473,hallucinated,0.2769528676751849
ds1000,DS0474,hallucinated,0.05393801309558685
ds1000,DS0475,hallucinated,0.3296845801723223
ds1000,DS0476,hallucinated,0.22060952664789762
ds1000,DS0477,passed,0.7643161313935813
ds1000,DS0478,hallucinated,0.058326124394494694
ds1000,DS0479,passed,0.2024963551957889
ds1000,DS0480,hallucinated,0.3503075717981483
ds1000,DS0481,passed,0.44978076322727534
ds1000,DS0482,hallucinated,0.24092243762767168
ds1000,DS0483,hallucinated,0.4695733646047484
ds1000,DS0484,hallucinated,0.24553993277835104
ds1000,DS0485,passed,0.34945206370628945
ds1000,DS0486,hallucinated,0.25204924615718677
ds1000,DS0487,passed,0.2542702861640835
ds1000,DS0488,hallucinated,0.19996916927120062
ds1000,DS0489,hallucinated,0.17679406297064792
ds1000,DS0490,hallucinated,0.06431717836333545
ds1000,DS0491,hallucinated,0.31233465339432176
ds1000,DS0492,hallucinated,0.2456602384422534
ds1000,DS0493,passed,0.0799596670002099
ds1000,DS0494,hallucinated,0.09410346241337089
ds1000,DS0495,passed,0.6543066112082812
ds1000,DS0496,passed,0.6543066112082812
ds1000,DS0497,passed,0.557135747113675
ds1000,DS0498,hallucinated,0.585266507916853
ds1000,DS0499,hallucinated,0.08681918827054222
ds1000,DS0500,passed,0.986435402250794
ds1000,DS0501,passed,0.26868793935741464
ds1000,DS0502,passed,0.26868793935741464
ds1000,DS0503,hallucinated,0.24862533271358933
ds1000,DS0504,hallucinated,0.24098942900757214
ds1000,DS0505,hallucinated,0.18443095950566088
ds1000,DS0506,hallucinated,0.19981998476273105
ds1000,DS0507,hallucinated,0.11298405833729841
ds1000,DS0508,passed,0.12592414931678234
ds1000,DS0509,hallucinated,0.22636774563687434
ds1000,DS0510,hallucinated,0.11298405833729841
ds1000,DS0511,hallucinated,0.6038397781001795
ds1000,DS0512,hallucinated,0.7173604359724957
ds1000,DS0513,passed,0.5553941064735807
ds1000,DS0514,hallucinated,0.5964298595979717
ds1000,DS0515,hallucinated,0.1405405791591799
ds1000,DS0516,hallucinated,0.15547141925965602
ds1000,DS0517,passed,0.7643161313935813
ds1000,DS0518,passed,0.4524875264360634
ds1000,DS0519,passed,0.5671138974055986
ds1000,DS0520,hallucinated,0.4269636612380235
ds1000,DS0521,hallucinated,0.2727272727272727
ds1000,DS0522,passed,0.2647058823529412
ds1000,DS0523,hallucinated,0.4391138795454091
ds1000,DS0524,hallucinated,0.6419286129883564
ds1000,DS0525,passed,0.0875
ds1000,DS0526,hallucinated,0.43648590887068506
ds1000,DS0527,passed,0.2916666666666667
ds1000,DS0528,hallucinated,0.2544949050579043
ds1000,DS0529,passed,0.5914645239145531
ds1000,DS0530,hallucinated,0.2916666666666667
ds1000,DS0531,passed,0.29545454545454547
ds1000,DS0532,passed,0.5553941064735807
ds1000,DS0533,hallucinated,0.2857142857142857
ds1000,DS0534,passed,0.11513157894736842
ds1000,DS0535,passed,0.5553941064735807
ds1000,DS0536,passed,0.2857142857142857
ds1000,DS0537,passed,0.5671138974055986
ds1000,DS0538,hallucinated,0.3181818181818182
ds1000,DS0539,passed,0.3214285714285714
ds1000,DS0540,hallucinated,0.2717391304347826
ds1000,DS0541,passed,0.4
ds1000,DS0542,passed,0.40813719583722186
ds1000,DS0543,passed,1.0
ds1000,DS0544,passed,0.32373924829558853
ds1000,DS0545,passed,0.5826475270684106
ds1000,DS0546,passed,0.22916666666666666
ds1000,DS0547,hallucinated,0.3333333333333333
ds1000,DS0548,passed,0.5
ds1000,DS0549,passed,0.24629765196055492
ds1000,DS0550,passed,0.16981403182682875
ds1000,DS0551,passed,0.5797875547866775
ds1000,DS0552,passed,0.5892572517563746
ds1000,DS0553,passed,0.12142914929298841
ds1000,DS0554,passed,0.12965611200218474
ds1000,DS0555,passed,0.11151483552053736
ds1000,DS0556,passed,0.375
ds1000,DS0557,passed,0.5
ds1000,DS0558,hallucinated,0.43680273632162603
ds1000,DS0559,passed,0.3235294117647059
ds1000,DS0560,passed,0.5553941064735807
ds1000,DS0561,passed,0.41148590887068504
ds1000,DS0562,passed,0.328125
ds1000,DS0563,hallucinated,0.20801878514733013
ds1000,DS0564,hallucinated,0.310313644401901
ds1000,DS0565,hallucinated,0.4679108094788575
ds1000,DS0566,passed,0.6774534521556571
ds1000,DS0567,hallucinated,0.40767010480672017
ds1000,DS0568,passed,0.25133909059712556
ds1000,DS0569,passed,0.25133909059712556
ds1000,DS0570,hallucinated,0.15786240786240788
ds1000,DS0571,hallucinated,0.1669594422838396
ds1000,DS0572,passed,0.40909090909090906
ds1000,DS0573,passed,0.34375
ds1000,DS0574,hallucinated,0.3328954954119646
ds1000,DS0575,hallucinated,0.32383685642769544
ds1000,DS0576,passed,0.4438309821972836
ds1000,DS0577,passed,0.4555670289862644
ds1000,DS0578,passed,0.5505308762000697
ds1000,DS0579,passed,0.8799178428257963
ds1000,DS0580,hallucinated,0.6652576319724918
ds1000,DS0581,passed,0.5635101817452439
ds1000,DS0582,passed,0.550600966220972
ds1000,DS0583,hallucinated,0.2836213288480572
ds1000,DS0584,passed,0.32824551512684697
ds1000,DS0585,hallucinated,0.5728603923209705
ds1000,DS0586,passed,0.2405134517291673
ds1000,DS0587,hallucinated,0.22291666666666665
ds1000,DS0588,passed,0.22205996319595442
ds1000,DS0589,passed,0.6419286129883564
ds1000,DS0590,passed,0.6581322279364452
ds1000,DS0591,hallucinated,0.3125
ds1000,DS0592,hallucinated,0.4097278001090854
ds1000,DS0593,hallucinated,0.08316962540242256
ds1000,DS0594,passed,0.5
ds1000,DS0595,hallucinated,0.08320952305816705
ds1000,DS0596,hallucinated,0.32725371657321645
ds1000,DS0597,passed,0.31997946327695054
ds1000,DS0598,passed,0.5545611820920126
ds1000,DS0599,hallucinated,0.29411764705882354
ds1000,DS0600,passed,0.5826475270684106
