dataset,task_id,status,codebleu_1st_pass
humaneval,HumanEval/110,passed,0.16092159112199628
humaneval,HumanEval/111,passed,0.12324775889113421
humaneval,HumanEval/112,hallucinated,0.1832318171844278
humaneval,HumanEval/113,passed,0.33604318091811386
humaneval,HumanEval/114,passed,0.1519392340227364
humaneval,HumanEval/115,hallucinated,0.279243665926696
humaneval,HumanEval/116,passed,0.3955746806528814
humaneval,HumanEval/117,passed,0.37208720715648513
humaneval,HumanEval/118,passed,0.37355492045611316
humaneval,HumanEval/119,hallucinated,0.15226812435641657
humaneval,HumanEval/120,hallucinated,0.24643196365825254
humaneval,HumanEval/121,passed,0.316882603099774
humaneval,HumanEval/122,passed,0.25226757603103184
humaneval,HumanEval/123,passed,0.28577159174687133
humaneval,HumanEval/124,passed,0.44975756785832266
humaneval,HumanEval/125,passed,0.3798910080505017
humaneval,HumanEval/126,hallucinated,0.15864225554564687
humaneval,HumanEval/127,hallucinated,0.3030755714497638
humaneval,HumanEval/128,hallucinated,0.26421688294258844
humaneval,HumanEval/129,hallucinated,0.20264101691267533
humaneval,HumanEval/130,hallucinated,0.3983305621409101
humaneval,HumanEval/131,passed,0.21069206117961448
humaneval,HumanEval/132,hallucinated,0.18030977847831897
humaneval,HumanEval/133,passed,0.2592068302964482
humaneval,HumanEval/134,hallucinated,0.19429052612968656
humaneval,HumanEval/135,hallucinated,0.13754443760166513
humaneval,HumanEval/136,passed,0.23226264315947698
humaneval,HumanEval/137,hallucinated,0.352500870277503
humaneval,HumanEval/138,hallucinated,0.30505209661068605
humaneval,HumanEval/139,hallucinated,0.05893787054558958
humaneval,HumanEval/140,hallucinated,0.0538669706736558
humaneval,HumanEval/141,hallucinated,0.10450147528692613
humaneval,HumanEval/142,hallucinated,0.31363043237271376
humaneval,HumanEval/143,passed,0.2570012046184198
humaneval,HumanEval/144,hallucinated,0.12978994704633257
humaneval,HumanEval/145,hallucinated,0.15712950847270804
humaneval,HumanEval/146,passed,0.41589490559156295
humaneval,HumanEval/147,passed,0.15904495255313303
humaneval,HumanEval/148,passed,0.39311892940099036
humaneval,HumanEval/149,passed,0.24070418142062874
humaneval,HumanEval/150,hallucinated,0.39096377673997734
humaneval,HumanEval/151,passed,0.2574840276898924
humaneval,HumanEval/152,passed,0.3669561071356169
humaneval,HumanEval/153,passed,0.17133431417992862
humaneval,HumanEval/154,passed,0.23570450054703634
humaneval,HumanEval/155,hallucinated,0.22571759847701994
humaneval,HumanEval/156,passed,0.3576508769556805
humaneval,HumanEval/157,passed,0.1586983178513951
humaneval,HumanEval/158,passed,0.24915820352642742
humaneval,HumanEval/159,passed,0.4582014661062378
humaneval,HumanEval/160,hallucinated,0.19952294717442104
humaneval,HumanEval/161,passed,0.06767441297230695
humaneval,HumanEval/162,passed,0.3603118506833497
humaneval,HumanEval/163,hallucinated,0.26137143359616755
humaneval,HumanEval/50,hallucinated,0.7238760135539842
humaneval,HumanEval/51,passed,0.3177989021781636
humaneval,HumanEval/52,passed,0.24346320270964156
humaneval,HumanEval/53,passed,0.7049422802696228
humaneval,HumanEval/54,hallucinated,0.7254671724867944
humaneval,HumanEval/55,passed,0.6699063432445338
humaneval,HumanEval/56,passed,0.4694773208835079
humaneval,HumanEval/57,passed,0.3573822420026027
humaneval,HumanEval/58,passed,0.16605816860489273
humaneval,HumanEval/59,passed,0.16504472230136452
humaneval,HumanEval/60,passed,0.3160782866410551
humaneval,HumanEval/61,passed,0.463765267056954
humaneval,HumanEval/62,passed,0.18470016334053013
humaneval,HumanEval/63,passed,0.4217646894433203
humaneval,HumanEval/64,hallucinated,0.3002968924230459
humaneval,HumanEval/65,hallucinated,0.40911746670677773
humaneval,HumanEval/66,passed,0.26650774474990474
humaneval,HumanEval/67,hallucinated,0.11199124944521904
humaneval,HumanEval/68,passed,0.24951941863197233
humaneval,HumanEval/69,passed,0.19576417756095177
humaneval,HumanEval/70,passed,0.22069035058201442
humaneval,HumanEval/71,passed,0.6681431891920684
humaneval,HumanEval/72,passed,0.15290860774444304
humaneval,HumanEval/73,passed,0.422995855953742
humaneval,HumanEval/74,passed,0.2568554490005583
humaneval,HumanEval/75,passed,0.24560672232606734
humaneval,HumanEval/76,passed,0.2512705865574367
humaneval,HumanEval/77,hallucinated,0.27630156201624256
humaneval,HumanEval/78,passed,0.1196387890834201
humaneval,HumanEval/79,passed,0.8003260122319642
humaneval,HumanEval/80,hallucinated,0.27516967115044866
humaneval,HumanEval/81,passed,0.42683542874084296
humaneval,HumanEval/82,passed,0.46268045915698414
humaneval,HumanEval/83,passed,0.8342714544413897
humaneval,HumanEval/84,passed,0.6564876468314208
humaneval,HumanEval/85,passed,0.1437593631041769
humaneval,HumanEval/86,passed,0.40660684703086303
humaneval,HumanEval/87,hallucinated,0.2608942415830465
humaneval,HumanEval/88,passed,0.5208431870562411
humaneval,HumanEval/89,passed,0.06916333707767541
humaneval,HumanEval/90,hallucinated,0.3781259975018588
humaneval,HumanEval/91,hallucinated,0.19055975549576668
humaneval,HumanEval/92,hallucinated,0.27019470995294204
humaneval,HumanEval/93,hallucinated,0.22842373855246645
humaneval,HumanEval/94,passed,0.30036670116646336
humaneval,HumanEval/95,hallucinated,0.1949320748816238
humaneval,HumanEval/96,passed,0.22045602131064157
humaneval,HumanEval/97,passed,0.32209695409375866
humaneval,HumanEval/98,passed,0.582139463678242
humaneval,HumanEval/99,passed,0.17672890192251017
