dataset,task_id,status,codebleu_1st_pass
mbpp,145,passed,0.21231174964903804
mbpp,160,hallucinated,0.2662223935121254
mbpp,161,passed,0.599176092967493
mbpp,162,hallucinated,0.28806850577284027
mbpp,163,passed,0.3417893577103471
mbpp,164,hallucinated,0.25672002718299214
mbpp,165,passed,0.2447889076048197
mbpp,166,hallucinated,0.49420147757623806
mbpp,167,passed,0.14711680986001044
mbpp,168,passed,0.11393673787357822
mbpp,170,passed,0.190008914078548
mbpp,171,passed,0.186509192993646
mbpp,172,passed,0.06243895242880671
mbpp,222,passed,0.24408037671610444
mbpp,223,passed,0.1963130910623963
mbpp,224,passed,0.5864255315986291
mbpp,226,passed,0.5983557694832283
